vote_id,term,position,area,term_n,total_r,total_p
5145,第1屆,市議員,臺南,1,1475653,1484039
5146,第1屆,市議員,臺南,1,660000,1494089
5147,第1屆,市議員,臺南,1,2503000,3577260
5148,第1屆,市議員,臺南,1,400000,400000
5149,第1屆,市議員,臺南,1,164811,842807
5150,第1屆,市議員,臺南,1,115000,115000
5151,第1屆,市議員,臺南,1,2049185,2893423
5152,第1屆,市議員,臺南,1,317180,360109
5153,第1屆,市議員,臺南,1,442400,724720
5154,第1屆,市議員,臺南,1,8252488,9085517
5155,第1屆,市議員,臺南,1,2748500,3185003
5156,第1屆,市議員,臺南,1,2403600,3671869
5157,第1屆,市議員,臺南,1,1205300,2066432
5158,第1屆,市議員,臺南,1,285000,674724
5159,第1屆,市議員,臺南,1,7247372,7458060
5160,第1屆,市議員,臺南,1,4538166,5086225
5161,第1屆,市議員,臺南,1,1519513,2043777
5162,第1屆,市議員,臺南,1,4612855,4722056
5163,第1屆,市議員,臺南,1,2468600,3032848
5164,第1屆,市議員,臺南,1,717900,1747390
5165,第1屆,市議員,臺南,1,1647666,1942681
5166,第1屆,市議員,臺南,1,3550853,3801803
5167,第1屆,市議員,臺南,1,1033800,1065108
5168,第1屆,市議員,臺南,1,1855700,2442420
5169,第1屆,市議員,臺南,1,2979954,3448275
5170,第1屆,市議員,臺南,1,1248000,1454220
5171,第1屆,市議員,臺南,1,3981400,4087427
5172,第1屆,市議員,臺南,1,340013,350252
5173,第1屆,市議員,臺南,1,2710042,2820522
5174,第1屆,市議員,臺南,1,810600,1054775
5175,第1屆,市議員,臺南,1,1292407,1302292
5176,第1屆,市議員,臺南,1,1548538,2080013
5177,第1屆,市議員,臺南,1,1821000,1993549
5178,第1屆,市議員,臺南,1,73966,80619
5179,第1屆,市議員,臺南,1,4165680,4910896
5180,第1屆,市議員,臺南,1,2003000,1981047
5181,第1屆,市議員,臺南,1,200000,270642
5182,第1屆,市議員,臺南,1,510000,1247526
5183,第1屆,市議員,臺南,1,30000,30000
5184,第1屆,市議員,臺南,1,359900,411199
5185,第1屆,市議員,臺南,1,4000,5750
5186,第1屆,市議員,臺南,1,75703,552279
5187,第1屆,市議員,臺南,1,1812893,3372684
5188,第1屆,市議員,臺南,1,1682488,1965084
5189,第1屆,市議員,臺南,1,1345717,1437645
5190,第1屆,市長,高雄市,1,0,0
5191,第1屆,市長,高雄市,1,91526929,97791715
5192,第1屆,市長,高雄市,1,99118737,105525561
5193,第1屆,市長,高雄市,1,56632887,73588781
5194,第1屆,市議員,高雄,1,2809000,3259912
5195,第1屆,市議員,高雄,1,0,0
5196,第1屆,市議員,高雄,1,687021,2175611
5197,第1屆,市議員,高雄,1,1717019,2223980
5198,第1屆,市議員,高雄,1,116600,1807647
5199,第1屆,市議員,高雄,1,0,0
5200,第1屆,市議員,高雄,1,2462000,2745515
5201,第1屆,市議員,高雄,1,102000,159214
5202,第1屆,市議員,高雄,1,140000,140000
5203,第1屆,市議員,高雄,1,2346938,3328938
5204,第1屆,市議員,高雄,1,10322294,10497745
5205,第1屆,市議員,高雄,1,10912600,11430428
5206,第1屆,市議員,高雄,1,10529212,9038565
5207,第1屆,市議員,高雄,1,3043983,3994334
5208,第1屆,市議員,高雄,1,751100,1735843
5209,第1屆,市議員,高雄,1,5954358,6320176
5210,第1屆,市議員,高雄,1,752200,921900
5211,第1屆,市議員,高雄,1,1330000,2061971
5212,第1屆,市議員,高雄,1,229000,233408
5213,第1屆,市議員,高雄,1,2949359,3667842
5214,第1屆,市議員,高雄,1,3211150,3666679
5215,第1屆,市議員,高雄,1,0,0
5216,第1屆,市議員,高雄,1,6921741,8428646
5217,第1屆,市議員,高雄,1,791898,2082616
5218,第1屆,市議員,高雄,1,1229533,3948619
5219,第1屆,市議員,高雄,1,4137000,4421059
5220,第1屆,市議員,高雄,1,370000,435700
5221,第1屆,市議員,高雄,1,2787316,4855620
5222,第1屆,市議員,高雄,1,1787560,2243495
5223,第1屆,市議員,高雄,1,8314850,8734355
5224,第1屆,市議員,高雄,1,2312600,2371195
5225,第1屆,市議員,高雄,1,4180,7000
5226,第1屆,市議員,高雄,1,712360,4314112
5227,第1屆,市議員,高雄,1,187200,4900386
5228,第1屆,市議員,高雄,1,635000,815396
5229,第1屆,市議員,高雄,1,5622837,5864825
5230,第1屆,市議員,高雄,1,1058204,1193671
5231,第1屆,市議員,高雄,1,326000,344554
5232,第1屆,市議員,高雄,1,2792251,4507853
5233,第1屆,市議員,高雄,1,500416,536950
5234,第1屆,市議員,高雄,1,4542868,8317933
5235,第1屆,市議員,高雄,1,1751350,2348105
5236,第1屆,市議員,高雄,1,5910784,6216779
5237,第1屆,市議員,高雄,1,4192270,7177371
5238,第1屆,市議員,高雄,1,563287,1110131
5239,第1屆,市議員,高雄,1,1350000,3146018
5240,第1屆,市議員,高雄,1,0,0
5241,第1屆,市議員,高雄,1,1626127,1914751
5242,第1屆,市議員,高雄,1,3026162,3544691
5243,第1屆,市議員,高雄,1,90000,90000
5244,第1屆,市議員,高雄,1,735750,1814076
5245,第1屆,市議員,高雄,1,1155000,2836468
5246,第1屆,市議員,高雄,1,599000,953666
5247,第1屆,市議員,高雄,1,706000,755500
5248,第1屆,市議員,高雄,1,195000,1106566
5249,第1屆,市議員,高雄,1,1541688,3457172
5250,第1屆,市議員,高雄,1,1906400,3792238
5251,第1屆,市議員,高雄,1,639666,1128224
5252,第1屆,市議員,高雄,1,3868600,4253350
5253,第1屆,市議員,高雄,1,1585000,1861699
5254,第1屆,市議員,高雄,1,530000,569000
5255,第1屆,市議員,高雄,1,566000,570000
5256,第1屆,市議員,高雄,1,1725307,3327427
5257,第1屆,市議員,高雄,1,332000,332500
5258,第1屆,市議員,高雄,1,801000,1054690
5259,第1屆,市議員,高雄,1,13588088,15463967
5260,第1屆,市議員,高雄,1,464000,2083893
5261,第1屆,市議員,高雄,1,1928049,2856805
5262,第1屆,市議員,高雄,1,2243500,2319819
5263,第1屆,市議員,高雄,1,1244000,1289246
5264,第1屆,市議員,高雄,1,4238100,5684544
5265,第1屆,市議員,高雄,1,3195110,3907310
5266,第1屆,市議員,高雄,1,2939466,3951520
5267,第1屆,市議員,高雄,1,1285400,1477845
5268,第1屆,市議員,高雄,1,4436269,3451697
5269,第1屆,市議員,高雄,1,804000,941962
5270,第1屆,市議員,高雄,1,223000,434970
5271,第1屆,市議員,高雄,1,3422000,5171099
5272,第1屆,市議員,高雄,1,3849000,3777614
5273,第1屆,市議員,高雄,1,575005,710707
5274,第1屆,市議員,高雄,1,5669940,5674468
5275,第1屆,市議員,高雄,1,1855000,1887331
5276,第1屆,市議員,高雄,1,3725094,3919492
5277,第1屆,市議員,高雄,1,1446000,1603637
5278,第1屆,市議員,高雄,1,2428420,4131233
5279,第1屆,市議員,高雄,1,2297431,2530790
5280,第1屆,市議員,高雄,1,100000,194500
5281,第1屆,市議員,高雄,1,0,0
5282,第1屆,市議員,高雄,1,2071878,3127652
5283,第1屆,市議員,高雄,1,3732200,4098122
5284,第1屆,市議員,高雄,1,230000,1555029
5285,第1屆,市議員,高雄,1,6019400,9291800
5286,第1屆,市議員,高雄,1,12000,32000
5287,第1屆,市議員,高雄,1,3680488,4601281
5288,第1屆,市議員,高雄,1,3304880,3305118
5289,第1屆,市議員,高雄,1,867688,871000
5290,第1屆,市議員,高雄,1,493033,618663
5291,第1屆,市議員,高雄,1,4121226,5311222
5292,第1屆,市議員,高雄,1,360000,531800
5293,第1屆,市議員,高雄,1,217500,320000
5294,第1屆,市議員,高雄,1,3998926,4476502
5295,第1屆,市議員,高雄,1,0,0
5296,第1屆,市議員,高雄,1,5820100,6248834
5297,第1屆,市議員,高雄,1,2241300,2655124
5298,第1屆,市議員,高雄,1,4892400,5178962
5299,第1屆,市議員,高雄,1,1175606,2134220
5300,第1屆,市議員,高雄,1,1816380,1831997
5301,第1屆,市議員,高雄,1,530202,3563244
5302,第1屆,市議員,高雄,1,2053006,2374379
5303,第1屆,市議員,高雄,1,2161000,2986814
5304,第1屆,市議員,高雄,1,7004000,9574115
5305,第1屆,市議員,高雄,1,7682546,7498001
5306,第1屆,市議員,高雄,1,7909043,7759422
5307,第1屆,市議員,高雄,1,4427142,4753296
5308,第1屆,市議員,高雄,1,1160000,1243335
5309,第1屆,市議員,高雄,1,2324800,3778012
5310,第1屆,市議員,高雄,1,10000,175137
5311,第3屆,市長,臺北縣樹林,3,1091006,4103751
5312,第3屆,市長,臺北縣樹林,3,9934480,9778074
5313,第3屆,市長,臺北縣汐止,3,1045000,1334501
5314,第4屆,市長,桃園縣八德,4,1977230,2054318
5315,第4屆,市長,桃園縣八德,4,1666601,1959302
5316,第4屆,市長,臺中縣太平,4,3001809,6398257
5317,第4屆,市長,臺中縣太平,4,2266218,3460981
5318,第4屆,市長,臺北市,4,5636785,5698304
5319,第4屆,市長,臺北市,4,4878588,5130769
5320,第4屆,市長,臺北市,4,21523737,31345351
5321,第4屆,市長,臺北市,4,4399348,4415184
5322,第4屆,市長,臺北市,4,74865643,71312325
5323,第4屆,市長,臺北市,4,115487722,113735853
5324,第4屆,市長,臺北縣蘆洲,4,2876872,3918914
5325,第4屆,市長,臺北縣蘆洲,4,120012,927611
5326,第4屆,縣議員,連江,4,400000,455500
5327,第4屆,縣長,連江,4,1131500,1391821
5328,第4屆,縣長,連江,4,2113792,2115267
5329,第4屆,縣議員,金門,4,230023,263075
5330,第4屆,縣議員,金門,4,142200,1488907
5331,第4屆,縣議員,金門,4,216000,367406
5332,第4屆,縣議員,金門,4,236006,983829
5333,第4屆,縣議員,金門,4,620005,955406
5334,第4屆,縣議員,金門,4,82000,150240
5335,第4屆,縣議員,金門,4,1790000,1819258
5336,第4屆,縣議員,金門,4,1612000,1322658
5337,第4屆,縣議員,金門,4,2000,98050
5338,第4屆,縣議員,金門,4,0,0
5339,第4屆,縣議員,金門,4,82000,130024
5340,第4屆,縣議員,金門,4,380062,457172
5341,第4屆,縣議員,金門,4,3756360,1080610
5342,第4屆,縣長,金門,4,7462324,6576730
5343,第4屆,縣長,金門,4,334300,4672875
5344,第4屆,市長,高雄市,4,301410,2877265
5345,第4屆,市長,高雄市,4,13802682,16140522
5346,第4屆,市長,高雄市,4,2358039,2370586
5347,第4屆,市長,高雄市,4,95491293,113224304
5348,第4屆,市長,高雄市,4,113264882,112962971
5349,第5屆,市長,嘉義縣太保,5,600033,2161721
5350,第5屆,市長,嘉義縣太保,5,170600,484368
5351,第5屆,市長,嘉義縣朴子,5,1150006,2202067
5352,第5屆,市長,桃園縣八德市,5,0,0
5353,第5屆,市長,桃園縣平鎮,5,1121001,1160243
5354,第5屆,市長,桃園縣平鎮,5,794500,860512
5355,"","","",5,998000,2460263
5356,第5屆,市長,臺中縣大里,5,2264625,2317404
5357,第5屆,市長,臺中縣大里,5,5691000,7422037
5358,第5屆,市長,臺中縣太平,5,4301341,4336238
5359,第5屆,市長,臺北市,5,0,0
5360,第5屆,市長,臺北市,5,46200,2666865
5361,第5屆,市長,臺北市,5,0,0
5362,第5屆,市長,臺北市,5,500,108622
5363,第5屆,市長,臺北市,5,400,2007385
5364,第5屆,市長,臺北市,5,141743019,142938974
5365,第5屆,市長,臺北市,5,40880397,56566535
5366,第5屆,市長,臺北市,5,0,0
5367,第5屆,市長,臺北市,5,0,0
5368,第5屆,市長,臺北市,5,0,16800
5369,第5屆,市長,臺北縣土城,5,386200,1045727
5370,第5屆,市長,臺南縣永康,5,776020,2971394
5371,第5屆,市長,臺南縣永康,5,4609305,5825797
5372,第5屆,縣長,連江縣,5,2553351,2554610
5373,第5屆,縣長,連江縣,5,3662278,3850412
5374,第5屆,縣長,連江縣,5,375600,522609
5375,第5屆,縣議員,連江,5,50000,58000
5376,第5屆,縣議員,連江,5,50000,50060
5377,第5屆,縣議員,連江,5,30003,45667
5378,第5屆,縣議員,連江,5,50000,50900
5379,第5屆,縣議員,連江,5,50000,52000
5380,第5屆,縣議員,連江,5,50002,51000
5381,第5屆,縣長,金門縣,5,10864918,14744001
5382,第5屆,縣長,金門縣,5,13252600,16470405
5383,第5屆,縣長,金門縣,5,400000,439520
5384,第5屆,縣長,金門縣,5,0,0
5385,第5屆,縣長,金門縣,5,4318000,6311412
5386,第5屆,縣長,金門縣,5,0,0
5387,第5屆,縣議員,金門,5,80000,2439320
5388,第5屆,縣議員,金門,5,1000000,1194576
5389,第5屆,縣議員,金門,5,139700,303787
5390,第5屆,縣議員,金門,5,30000,651451
5391,第5屆,縣議員,金門,5,50000,58475
5392,第5屆,縣議員,金門,5,170000,432662
5393,第5屆,縣議員,金門,5,700000,705525
5394,第5屆,縣議員,金門,5,0,233010
5395,第5屆,縣議員,金門,5,383000,399824
5396,第5屆,縣議員,金門,5,0,0
5397,第5屆,縣議員,金門,5,473760,482887
5398,第5屆,縣議員,金門,5,562800,569606
5399,第5屆,縣議員,金門,5,300000,311000
5400,第5屆,縣議員,金門,5,235000,445022
5401,第5屆,縣議員,金門,5,630000,630000
5402,第5屆,縣議員,金門,5,0,0
5403,第5屆,縣議員,金門,5,375000,885067
5404,第5屆,縣議員,金門,5,2000,704825
5405,第6屆,立法委員補選,嘉義市,6,1027920,5160630
5406,第6屆,市長,嘉義縣太保市,6,452250,1366154
5407,第6屆,市長,嘉義縣太保市,6,50000,52500
5408,第6屆,市長,嘉義縣朴子市,6,55000,89977
5409,第6屆,市長,嘉義縣朴子市,6,77000,122380
5410,第6屆,市長,新竹縣竹北,6,676001,677465
5411,第6屆,市長,新竹縣竹北,6,649200,817200
5412,第6屆,市長,桃園縣平鎮市,6,2054600,2477687
5413,第6屆,市議員,高雄,6,0,0
5414,第6屆,市議員,高雄,6,1140466,1261850
5415,第6屆,市議員,高雄,6,211780,1495485
5416,第6屆,市議員,高雄,6,2026680,3098140
5417,第6屆,市議員,高雄,6,614012,2054000
5418,第6屆,市議員,高雄,6,2538880,2739474
5419,第6屆,市議員,高雄,6,1618065,2318783
5420,第6屆,市議員,高雄,6,774200,4340308
5421,第6屆,市議員,高雄,6,690000,1347275
5422,第6屆,市議員,高雄,6,1514500,1600804
5423,第6屆,市議員,高雄,6,1951680,2763344
5424,第6屆,市議員,高雄,6,481930,1892236
5425,第6屆,市議員,高雄,6,1265000,4267031
5426,第6屆,市議員,高雄,6,1486280,1488123
5427,第6屆,市議員,高雄,6,1576000,1750186
5428,第6屆,市議員,高雄,6,1500900,1963300
5429,第6屆,市議員,高雄,6,700000,2555000
5430,第6屆,市議員,高雄,6,1150000,1492000
5431,第6屆,市議員,高雄,6,1353500,1745131
5432,第6屆,市議員,高雄,6,245400,1342993
5433,第6屆,市議員,高雄,6,2045000,2457666
5434,第6屆,市議員,高雄,6,1990031,4578417
5435,第6屆,市議員,高雄,6,1334900,1688242
5436,第6屆,市議員,高雄,6,4535545,5253834
5437,第6屆,市議員,高雄,6,325000,1157867
5438,第6屆,市議員,高雄,6,1605000,1797928
5439,第6屆,市議員,高雄,6,1750100,3561933
5440,第6屆,市議員,高雄,6,0,155770
5441,第6屆,市議員,高雄,6,1429000,3984736
5442,第6屆,市議員,高雄,6,20005,378113
5443,第6屆,市議員,高雄,6,530760,2955214
5444,第6屆,市議員,高雄,6,4524160,4763146
5445,第6屆,市議員,高雄,6,2160000,2179717
5446,第7屆,立法委員補選,南投縣,7,1838000,1841028
5447,第7屆,立法委員補選,南投縣,7,0,0
5448,第7屆,立法委員補選,台東縣,7,10535970,11292650
5449,第7屆,市議員,嘉義,7,1409018,1362655
5450,第7屆,市議員,嘉義,7,1292500,1573681
5451,第7屆,市議員,嘉義,7,1242000,1274941
5452,第7屆,市議員,嘉義,7,72500,548569
5453,第7屆,市議員,嘉義,7,0,567249
5454,第7屆,市議員,嘉義,7,141000,174305
5455,第7屆,市議員,嘉義,7,737000,1522639
5456,第7屆,市議員,嘉義,7,3270984,3579583
5457,第7屆,市議員,嘉義,7,707293,568873
5458,第7屆,市議員,嘉義,7,227500,717002
5459,第7屆,市議員,嘉義,7,430018,436619
5460,第7屆,市議員,嘉義,7,92000,738748
5461,第7屆,里長,嘉義市,7,0,0
5462,第7屆,里長,嘉義市,7,0,7926
5463,第7屆,里長,嘉義市,7,27600,60700
5464,第7屆,市長,嘉義,7,1106168,1218197
5465,第7屆,市長,嘉義,7,6559747,7189783
5466,第7屆,市長,嘉義,7,5311613,15804005
5467,第7屆,立法委員,嘉義縣,7,16636006,16675024
5468,第7屆,立法委員補選,嘉義縣,7,2768500,2909355
5469,第7屆,立法委員補選,嘉義縣,7,2905000,3837144
5470,第7屆,市議員,新竹,7,327000,337049
5471,第7屆,市議員,新竹,7,316000,474078
5472,第7屆,市議員,新竹,7,1641328,1642905
5473,第7屆,市議員,新竹,7,360000,360234
5474,第7屆,市議員,新竹,7,382162,415010
5475,第7屆,市議員,新竹,7,861700,948546
5476,第7屆,市議員,新竹,7,315350,563346
5477,第7屆,市議員,新竹,7,645800,794794
5478,第7屆,市議員,新竹,7,1427438,1801034
5479,第7屆,市議員,新竹,7,750600,1297432
5480,第7屆,市議員,新竹,7,130429,394776
5481,第7屆,市議員,新竹,7,463320,630619
5482,第7屆,市議員,新竹,7,326015,578357
5483,第7屆,市議員,新竹,7,719900,1651105
5484,第7屆,市議員,新竹,7,685254,716466
5485,第7屆,市議員,新竹,7,1165420,1791769
5486,第7屆,市議員,新竹,7,359520,2113737
5487,第7屆,市議員,新竹,7,50000,224400
5488,第7屆,市議員,新竹,7,945650,1044449
5489,第7屆,市議員,新竹,7,830000,843353
5490,第7屆,市議員,新竹,7,1081697,1901339
5491,第7屆,市議員,新竹,7,371099,437636
5492,第7屆,市議員,新竹,7,328500,356197
5493,第7屆,市議員,新竹,7,50000,362939
5494,第7屆,市議員,新竹,7,307600,616992
5495,第7屆,市議員,新竹,7,0,99622
5496,第7屆,市議員,新竹,7,13100,30900
5497,第7屆,市議員,新竹,7,1419450,1537425
5498,第7屆,市議員,新竹,7,891000,945577
5499,第7屆,市議員,新竹,7,571431,911999
5500,第7屆,市議員,新竹,7,586009,707124
5501,第7屆,市議員,新竹,7,100000,403637
5502,第7屆,市議員,新竹,7,1123219,1174532
5503,第7屆,市議員,新竹,7,322457,539842
5504,第7屆,市議員,新竹,7,0,0
5505,第7屆,市議員,新竹,7,50000,247967
5506,第7屆,市議員,新竹,7,2625621,2634178
5507,第7屆,市議員,新竹,7,1797180,1646097
5508,第7屆,市議員,新竹,7,990399,1049557
5509,第7屆,市議員,新竹,7,2709005,2721496
5510,第7屆,市議員,新竹,7,1592695,1969342
5511,第7屆,市議員,新竹,7,1822520,2140867
5512,第7屆,市議員,新竹,7,1283200,1351550
5513,第7屆,市議員,新竹,7,289600,456976
5514,第7屆,市議員,新竹,7,581622,654154
5515,第7屆,市議員,新竹,7,332012,333610
5516,第7屆,市長,新竹,7,10486925,10561005
5517,第7屆,市長,新竹,7,4133182,4265717
5518,第7屆,立法委員補選,新竹縣,7,3348500,4257824
5519,第7屆,立法委員補選,新竹縣,7,2571248,5498713
5520,第7屆,市長,新竹縣竹北市,7,594200,1636658
5521,第7屆,市長,新竹縣竹北市,7,846800,846937
5522,第7屆,立法委員補選,桃園縣,7,871200,5850678
5523,第7屆,立法委員補選,桃園縣,7,0,0
5524,第7屆,立法委員補選,桃園縣,7,40000,600000
5525,第7屆,立法委員補選,桃園縣,7,7418800,13612309
5526,第7屆,立法委員補選,桃園縣,7,14336984,14511863
5527,第7屆,立法委員補選,桃園縣,7,14012068,14553896
5528,第7屆,立法委員補選,桃園縣,7,3790100,4569556
5529,第7屆,立法委員,"",7,35497248,11302003
5530,第7屆,立法委員,"",7,15649601,16130774
5531,第7屆,立法委員,"",7,2789753,12335943
5532,第7屆,立法委員,"",7,13064282,13373534
5533,第7屆,立法委員,"",7,130190,133259
5534,第7屆,立法委員,"",7,24045796,24712454
5535,第7屆,立法委員,"",7,21385044,24630926
5536,第7屆,立法委員,"",7,2496409,3234506
5537,第7屆,立法委員,"",7,3275000,3671087
5538,第7屆,立法委員,"",7,9544187,11256625
5539,第7屆,立法委員,"",7,3563026,4995917
5540,第7屆,立法委員,"",7,900000,1065989
5541,第7屆,立法委員,"",7,0,4078367
5542,第7屆,立法委員,"",7,8259294,8249580
5543,第7屆,立法委員,"",7,2080670,2843232
5544,第7屆,立法委員,"",7,12248000,11804584
5545,第7屆,立法委員,"",7,0,0
5546,第7屆,立法委員,"",7,200000,200000
5547,第7屆,立法委員,"",7,500084,500680
5548,第7屆,立法委員,"",7,14017131,17665665
5549,第7屆,立法委員,"",7,10408172,14954292
5550,第7屆,立法委員,"",7,25572851,27442520
5551,第7屆,立法委員,"",7,8650532,11229099
5552,第7屆,立法委員,"",7,24862759,25165629
5553,第7屆,立法委員,"",7,14074803,14125338
5554,第7屆,立法委員,"",7,25563530,25757005
5555,第7屆,立法委員,"",7,0,0
5556,第7屆,立法委員,"",7,200000,200000
