vote_id,election_id,r1,r2,r3,r4,r5,r6,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,income,cost,area,no,name,gender,birth_year,sec_name,sec_gender,sec_birth_year,party,vote_cnt,vote_rate,elect_ind,incumbent_ind,year,term,title,main_type,sub_type,leader_ind,position_level
2418,20051201T1C2,1202700,945000,0,120000,0,127,0,1170404,286150,250807,336355,108048,622349,0,0,0,2267827,2774113,臺中縣第七選區,18,何欣純,F,1973,"","",,民主進步黨,11603,0.1055,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2419,20051201T1C2,616000,100000,0,0,6100,0,0,670350,351240,0,76000,30932,583235,0,0,0,722100,1711757,臺中縣第六選區,13,何秀英,F,1947,"","",,無,6011,0.0641,f,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2420,20051201T1C2,425000,670000,0,0,0,52,0,948800,211600,60000,0,24470,313294,0,0,0,1095052,1558164,臺中縣第六選區,3,何端格,M,1958,"","",,中國國民黨,8346,0.0889,t,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2422,20051201T1C2,54600,5000,0,0,0,0,0,0,0,0,0,0,420398,0,0,0,59600,420398,臺中縣第三選區,1,冉齡軒,F,1966,"","",,無,7122,0.1329,t,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2423,20051201T1C2,1312530,244800,0,0,0,16,0,684180,111030,28499,91000,65749,1163797,0,0,0,1557346,2144255,臺中縣第六選區,11,劉淑蘭,F,1951,"","",,民主進步黨,7488,0.0798,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2424,20051201T1C2,0,300000,0,0,0,0,0,0,0,0,0,0,484159,0,0,0,300000,484159,臺中縣第四選區,1,劉聰賢,M,1947,"","",,民主進步黨,3443,0.0534,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2425,20051201T3C2,240000,0,0,0,0,0,0,35100,0,0,0,55059,830657,0,0,0,240000,920816,臺中縣第十選區,2,劉金生,M,1952,"","",,無,1171,0.3135,f,f,1996,94,2005-94年縣市議員選舉>山原,縣市議員,選舉,0,6
2426,20051201T1C2,438500,70000,0,0,0,0,0,796898,2000,200150,0,0,303210,0,0,0,508500,1302258,臺中縣第四選區,9,吳敏濟,M,1956,"","",,無,7660,0.1188,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2427,20051201T1C2,908000,430000,0,2000,0,0,0,547260,59240,0,0,0,890086,0,0,0,1340000,1496586,臺中縣第六選區,4,吳瓊華,F,1969,"","",,中國國民黨,7900,0.0842,t,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2428,20051201T1C2,358700,163000,0,0,0,0,0,378200,0,0,12300,9916,124200,0,0,0,521700,524616,臺中縣第二選區,9,孫玉鳳,F,1957,"","",,無,1475,0.0141,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2429,20051201T1C2,230000,20000,0,0,0,0,0,500165,0,0,4900,9045,15595,0,0,0,250000,529705,臺中縣第五選區,1,尤碧鈴,F,1949,"","",,中國國民黨,12219,0.1181,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2431,20051201T1C2,0,280000,0,0,0,0,0,220355,400,0,1500,38825,26485,0,0,0,280000,287565,臺中縣第七選區,17,張師敏,M,1968,"","",,台灣團結聯盟,2677,0.0346,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2433,20051201T1C2,271920,93000,50000,0,0,8,0,155223,770,40000,59190,84921,964037,0,0,0,414928,1304141,臺中縣第六選區,10,張正興,M,1968,"","",,中國國民黨,9369,0.0999,t,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2434,20051201T1C2,268000,1420000,0,0,0,0,0,544675,56765,23085,58500,0,1073248,0,0,0,1688000,1756273,臺中縣第五選區,13,張清堂,M,1962,"","",,中國國民黨,13688,0.1323,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2435,20051201T1C2,227200,75940,50000,0,1000,0,0,1054294,0,24295,161740,35155,312110,0,0,0,354140,1587594,臺中縣第一選區,10,張溢城,M,1949,"","",,中國國民黨,12778,0.1306,t,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2436,20051201T1C2,430800,1998000,0,0,33440,414,0,1116295,0,109500,143740,205465,1087098,0,0,0,2462654,2662098,臺中縣第七選區,2,張滄沂,M,1959,"","",,無,7849,0.0713,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2437,20051201T1C2,280000,700000,0,0,0,15,0,505050,0,0,356420,0,137421,0,0,0,980015,998891,臺中縣第二選區,14,張立傑,M,1945,"","",,無,5851,0.0561,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2438,20051201T1C2,200000,1190000,50000,0,0,50,0,468900,337000,20000,120000,0,2563,0,0,0,1440050,948463,臺中縣第七選區,3,戴萬福,M,1949,"","",,中國國民黨,6689,0.0608,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2439,20051201T1C2,746200,292000,0,0,98900,101,0,554809,183375,38246,301645,36239,640484,0,0,0,1137201,1754798,臺中縣第四選區,10,易錦隆,M,1957,"","",,民主進步黨,7341,0.1138,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2440,20051201T1C2,100000,30000,0,0,0,6,0,358832,0,0,12000,2550,52406,0,0,0,130006,425788,臺中縣第七選區,15,曾德源,M,1958,"","",,無,4034,0.0367,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2441,20051201T1C2,100000,366000,0,0,0,70,0,383367,0,0,45100,23791,69017,0,0,0,466070,521275,臺中縣第一選區,7,朱麗珠,F,1961,"","",,無,4684,0.0479,f,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2442,20051201T1C2,1053800,1060000,0,0,1000,62,0,794738,401900,145760,142493,134887,768359,0,0,0,2114862,2388137,臺中縣第七選區,10,李天生,M,1961,"","",,民主進步黨,6463,0.0587,t,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2443,20051201T1C2,299000,230000,0,10000,0,0,0,80427,0,40000,10000,0,533400,0,0,0,539000,663827,臺中縣第八選區,5,李明淦,M,1958,"","",,台灣團結聯盟,1840,0.0256,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2444,20051201T1C2,128560,247280,0,0,0,0,0,496721,0,0,0,0,470218,0,0,0,375840,966939,臺中縣第四選區,2,李榮鴻,M,1949,"","",,中國國民黨,9337,0.1448,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2445,20051201T1C2,0,10000,0,0,0,0,0,64446,0,0,10000,0,13178,0,0,0,10000,87624,臺中縣第二選區,7,李玲珍,F,1959,"","",,台灣團結聯盟,2501,0.024,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2446,20051201T1C2,1237600,989800,50000,0,0,74,0,1721921,221250,120585,0,55612,1046269,0,0,0,2277474,3165637,臺中縣第八選區,9,李麗華,F,1953,"","",,中國國民黨,10170,0.1414,t,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2447,20051201T1C2,600000,0,0,0,0,0,0,141000,0,0,20000,92828,537312,0,0,0,600000,791140,臺中縣第六選區,12,林國銘,M,1977,"","",,無,5827,0.0621,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2448,20051201T1C2,234000,9000,50000,0,0,15,0,1555560,0,0,46000,0,139352,0,0,0,293015,1740912,臺中縣第六選區,6,林士昌,M,1955,"","",,中國國民黨,10004,0.1066,t,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2449,20051201T1C2,0,0,0,0,0,0,0,0,0,0,0,0,40215,0,0,0,0,40215,臺中縣第七選區,19,林文勇,M,1967,"","",,無,6158,0.056,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2450,20051201T1C2,364050,272000,0,3000,5500,1,0,1492986,0,0,17150,63967,449650,0,0,0,644551,2023753,臺中縣第三選區,5,林明鍾,M,1956,"","",,親民黨,7507,0.1401,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2451,20051201T1C2,347600,66000,0,0,6000,5,0,337564,0,0,70000,50772,596609,0,0,0,419605,1054945,臺中縣第七選區,13,林栢裕,M,1967,"","",,民主進步黨,4088,0.0372,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2452,20051201T1C2,37500,0,0,0,2000,0,0,40000,0,0,0,0,145576,0,0,0,39500,185576,臺中縣第七選區,4,林樵鋒,M,1961,"","",,工教聯盟,630,0.0057,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2453,20051201T1C2,1801500,450400,0,0,0,0,0,776621,102264,40000,289855,18795,1180177,0,0,0,2251900,2407712,臺中縣第二選區,18,林秀梅,F,1953,"","",,民主進步黨,5100,0.0489,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2455,20051201T1C2,1303050,652000,0,0,98380,68,0,1565625,0,0,339215,94750,719702,0,0,0,2053498,2719292,臺中縣第六選區,5,林聰海,M,1955,"","",,民主進步黨,7367,0.0785,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2456,20051201T1C2,177000,160000,0,0,0,7,0,224778,147100,0,80364,49240,70095,0,0,0,337007,571577,臺中縣第五選區,2,楊典忠,M,1960,"","",,民主進步黨,6864,0.0663,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2457,20051201T1C2,560590,238450,0,0,1950,51,0,1154623,338636,800,124412,0,148999,0,0,0,801041,1767470,臺中縣第四選區,3,楊永昌,M,1951,"","",,中國國民黨,9928,0.154,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2458,20051201T1C2,620000,276700,0,0,0,55,0,541317,190018,0,96100,27427,60630,0,0,0,896755,915492,臺中縣第五選區,10,楊界華,M,1960,"","",,民主進步黨,5608,0.0542,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2459,20051201T1C2,300000,64200,0,0,0,10,0,189199,0,0,0,3421,297865,0,0,0,364210,490485,臺中縣第五選區,12,楊秋雲,F,1966,"","",,中國國民黨,12411,0.12,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2460,20051201T1C2,1099500,0,0,0,11200,55,0,295000,0,32450,0,145622,1004937,0,0,0,1110755,1478009,臺中縣第七選區,11,段緯宇,M,1955,"","",,親民黨,7092,0.0645,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2461,20051201T1C2,120000,1320000,50000,0,57300,112,0,548237,486600,0,144000,0,438500,0,0,0,1547412,1617337,臺中縣第七選區,5,江勝雄,M,1939,"","",,中國國民黨,8378,0.0762,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2462,20051201T1C2,595000,169600,0,0,0,0,0,535128,146600,0,104000,26512,452381,0,0,0,764600,1264621,臺中縣第二選區,6,江卿雲,F,1958,"","",,中國國民黨,4926,0.0472,f,f,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2463,20051201T2C2,12000,50000,0,0,0,4,0,183682,0,25534,39300,26030,73478,0,0,0,62004,348024,臺中縣第九選區,2,洪金福,M,1951,"","",,親民黨,1158,0.627,t,t,1996,94,2005-94年縣市議員選舉>平原,縣市議員,選舉,0,6
2464,20051201T1C2,68000,732000,0,0,0,0,0,604870,68150,8000,0,47108,118408,0,0,0,800000,846536,臺中縣第七選區,14,游繼岳,M,1956,"","",,無,4860,0.0442,f,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2465,20051201T1C2,100000,800000,50000,0,0,58,0,465756,150000,0,45816,0,642246,0,0,0,950058,1303818,臺中縣第二選區,12,王加佳,F,1978,"","",,中國國民黨,10054,0.0963,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2466,20051201T1C2,10760,15000,0,0,0,0,0,0,0,0,5760,0,20276,0,0,0,25760,26036,臺中縣第五選區,6,王憲堂,M,1946,"","",,台灣團結聯盟,5916,0.0572,f,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
2467,20051201T1C2,440404,470000,0,0,0,51,0,764640,0,0,57204,0,98840,0,0,0,910455,920684,臺中縣第二選區,2,王永通,M,1958,"","",,中國國民黨,6469,0.062,t,t,1996,94,2005-94年縣市議員選舉>區域,縣市議員,選舉,0,6
